"Gene"	"AIS_vs_Normal"	"MIA_vs_Normal"	"LUAD_vs_Normal"	"MIA_vs_AIS"	"LUAD_vs_AIS"	"LUAD_vs_MIA"
"CNTFR"	-1.71169925599797	-1.45347166281412	-2.90070405990965	0.258227593183843	-1.18900480391168	-1.44723239709552
"CALD1"	-1.00177669842039	-0.521784284725074	-0.446206453369749	0.479992413695311	0.555570245050641	0.0755778313553239
"SFTPA1"	-0.859621407108026	-1.22581795339919	-2.23627583088826	-0.366196546291161	-1.37665442378024	-1.01045787748908
"PLAU"	0.230741530113741	0.166217104707213	1.73280467369916	-0.0645244254065252	1.50206314358542	1.56658756899195
"CHST3"	-1.50686318130885	-0.953950309600263	-0.760315833362209	0.552912871708586	0.746547347946639	0.193634476238056
"EGR2"	-0.69754551823388	-0.78800358953258	-1.05455887552052	-0.0904580712986995	-0.357013357286637	-0.266555285987938
"ZWINT"	1.00698483228528	0.620219782397691	1.92190492596584	-0.386765049887594	0.91492009368055	1.30168514356814
"CIT"	1.49905775822697	2.09596116452025	2.42626443850969	0.596903406293279	0.92720668028272	0.330303273989444
"NECAB1"	-0.257293272703487	-0.474567009478773	-2.17253809814158	-0.217273736775286	-1.91524482543809	-1.6979710886628
"SPRYD7"	-0.684669036263773	-0.816540691934376	-1.27833571738249	-0.131871655670603	-0.59366668111872	-0.461795025448118
"NLN"	0.462086779767481	0.708621719053985	1.24871659569943	0.246534939286507	0.78662981593195	0.540094876645437
"CENPK"	0.497223261792999	0.679066312689631	1.58562104202132	0.181843050896639	1.08839778022832	0.906554729331688
"ITIH5"	-1.21903977633296	-1.02773207254187	-1.86606363225134	0.191307703791095	-0.647023855918381	-0.838331559709471
"NR4A1"	-0.671250985790025	-0.763040342222929	-1.87041721191614	-0.0917893564329056	-1.19916622612612	-1.10737686969321
"HOXC13"	0.630103034707458	1.32592360881453	4.39993763527146	0.695820574107081	3.769834600564	3.07401402645692
"LRP1"	-1.00587346106868	-0.661836687492333	-0.761507258999669	0.344036773576348	0.244366202069022	-0.0996705715073368
"HOXC11"	0.9472483332248	1.96247480744939	5.08127302009968	1.0152264742246	4.13402468687488	3.11879821265028
"HOXC12"	-0.256608136674429	-2.27897594970639	6.31716834360146	-2.02236781303196	6.57377648027589	8.59614429330785
"STIL"	0.681141079386148	0.686934358859787	2.08704150894724	0.00579327947364136	1.40590042956109	1.40010715008745
"HJURP"	0.450074504950183	0.442638277723846	1.98723324275495	-0.00743622722634271	1.53715873780477	1.54459496503111
"COL10A1"	1.79087942243254	2.78050827780907	3.92701145572199	0.989628855376525	2.13613203328944	1.14650317791292
"NRK"	-0.0102448136994917	-0.109233908330881	1.97573353105501	-0.0989890946313884	1.9859783447545	2.08496743938589
"TNFAIP6"	-0.933600685375794	-0.288812859790881	0.832432373989217	0.644787825584916	1.76603305936501	1.1212452337801
"G0S2"	-1.0255351512195	-0.971003134527954	-0.991528048472292	0.0545320166915539	0.0340071027472142	-0.0205249139443371
"PFKFB2"	1.20506694561214	0.631487182915731	0.0434036025247272	-0.573579762696411	-1.16166334308741	-0.588083580390998
"C4BPA"	3.0250937143104	2.3515828304009	1.43871845886242	-0.673510883909505	-1.58637525544798	-0.912864371538477
"CKS2"	1.34246996380345	0.874891169745932	0.912503750097682	-0.467578794057518	-0.429966213705765	0.0376125803517506
"MOGAT1"	-0.946885006514151	-1.75550637638465	-2.80032418016931	-0.808621369870498	-1.85343917365516	-1.04481780378466
"FAM124B"	-1.2831097930796	-1.21021152738953	-2.03981908435953	0.0728982656900836	-0.756709291279931	-0.829607556970008
"SLPI"	0.818988323317135	0.511355865905131	-0.513675022224419	-0.307632457412003	-1.33266334554156	-1.02503088812955
"WFDC3"	1.56254170423239	0.933624198501837	3.04880487143001	-0.628917505730554	1.48626316719762	2.11518067292817
"KCNS1"	1.04719423180407	0.0656143216548954	-0.753465444485499	-0.981579910149178	-1.80065967628957	-0.819079766140389
"ARHGAP40"	3.68976935889701	4.19719388235452	4.36720071208094	0.507424523457509	0.677431353183916	0.170006829726412
"SDC4"	1.15463877965428	0.881231497924527	0.772197897704416	-0.273407281729755	-0.38244088194987	-0.109033600220115
"TOX2"	-1.31803116390485	-1.23133405809456	-1.5844127978984	0.0866971058102827	-0.266381633993557	-0.353078739803837
"GTSF1L"	1.76659925448699	2.33174964708345	2.7807543929724	0.565150392596454	1.0141551384854	0.449004745888944
"EDN3"	-1.24762709453554	-0.8945735077105	-2.46551531289742	0.353053586825037	-1.21788821836187	-1.57094180518692
"PTGIS"	-2.29919687397281	-1.55300170252405	-1.48170677223229	0.746195171448763	0.817490101740526	0.0712949302917541
"BCAS4"	1.00693252497157	0.779590067370371	1.20555014556884	-0.227342457601202	0.198617620597266	0.425960078198465
"PCK1"	-2.02297913835983	-2.83096355430025	-3.1916408631919	-0.807984415940421	-1.16866172483206	-0.360677308891639
"XG"	-2.1544308517645	-1.38855256568307	-0.841047132551589	0.765878286081432	1.31338371921291	0.547505433131478
"POF1B"	-0.801430430785396	0.496421103934401	1.59898834366253	1.29785153471979	2.40041877444793	1.10256723972813
"HIF3A"	-2.08484115224653	-1.55951025363988	-2.61802355413063	0.525330898606655	-0.533182401884095	-1.05851330049075
"CEACAM8"	2.96426867550906	3.57471768702167	1.07228475427387	0.610449011512622	-1.89198392123518	-2.50243293274781
"PACSIN1"	0.442502203487443	0.46878535846605	1.22858460709005	0.0262831549785989	0.786082403602606	0.759799248624008
"UNC5CL"	1.61380435354968	1.82051699188889	2.67895121194178	0.206712638339212	1.06514685839209	0.858434220052884
"HIST1H1A"	-0.385081599584754	0.0669774033257896	1.06296205263196	0.452059002910551	1.44804365221671	0.995984649306161
"MOCS1"	-0.763639908395242	-0.560881169311606	-1.19670139851039	0.202758739083639	-0.433061490115152	-0.635820229198786
"HIST1H2BJ"	0.0988159686513393	0.0627658817553471	1.3684419185195	-0.036050086895985	1.26962594986816	1.30567603676414
"OR2B6"	-1.42653313811669	-0.0825787368993363	2.33069830451511	1.34395440121735	3.7572314426318	2.41327704141444
"SPDEF"	2.07314805964558	2.43246918722076	3.49502026407904	0.359321127575183	1.42187220443346	1.06255107685828
"DNAH8"	2.79749777861553	1.93519596482867	1.95730012540526	-0.862301813786865	-0.840197653210274	0.0221041605765836
"TREM1"	-1.19854886275739	-1.00975829836267	-0.991779861661003	0.188790564394721	0.206769001096389	0.0179784367016699
"SOX4"	0.125537988798442	0.426697501219079	1.29068097173589	0.301159512420638	1.16514298293745	0.863983470516819
"NRN1"	-1.30760541649818	-1.21739756897793	-2.02286741932235	0.0902078475202486	-0.715262002824179	-0.805469850344422
"RPP40"	-0.0878313608557873	0.672314678636323	0.980170154898242	0.76014603949211	1.06800151575403	0.307855476261916
"RUNX2"	0.462715460827021	0.501491468619925	1.2101274252152	0.0387760077929059	0.747411964388186	0.708635956595284
"MYRF"	-0.849447980827739	-1.19184218178836	-2.17631158454498	-0.342394200960618	-1.32686360371724	-0.984469402756627
"SCGB2A1"	1.27793365491279	1.44951301679899	2.73636599506876	0.17157936188621	1.45843234015597	1.28685297826977
"AHNAK"	-1.3585619932245	-1.15847434160028	-1.68610266213367	0.200087651624221	-0.327540668909173	-0.527628320533391
"EFNB2"	-0.893989290880934	-0.844800464832783	-1.09683515905555	0.0491888260481465	-0.202845868174613	-0.252034694222765
"C17orf53"	0.453996349352042	0.22567641515967	1.3824973885823	-0.228319934192376	0.928501039230254	1.15682097342263
"SOX9"	0.177995270906142	0.483992169350451	1.45681437771283	0.30599689844431	1.27881910680669	0.972822208362384
"MYH2"	-2.53225378029274	-2.24282787556756	-3.66576551069294	0.289425904725187	-1.1335117304002	-1.42293763512539
"KIR2DL1"	-3.27842916362803	-1.85385630220243	-3.12763994912792	1.42457286142561	0.150789214500109	-1.27378364692549
"SRMS"	1.39070637287279	1.83762793317141	2.67990915379588	0.446921560298628	1.2892027809231	0.842281220624469
"IL37"	1.33590839638321	4.3702208966828	5.32491193793645	3.03431250029959	3.98900354155324	0.954691041253648
"FOSB"	-0.578096373344613	-1.49941982035558	-2.89394386751429	-0.921323447010959	-2.31584749416968	-1.39452404715872
"CD93"	-1.19815073746926	-1.1008563653818	-1.84761145785411	0.0972943720874477	-0.649460720384851	-0.746755092472304
"BMP2"	0.709679525974978	-0.175988108584029	-0.736390403918402	-0.885667634559005	-1.44606992989338	-0.560402295334374
"FLRT3"	1.17553350762115	0.755053622091187	-0.391444917895482	-0.420479885529963	-1.56697842551664	-1.14649853998667
"LAMP5"	1.19969998293713	1.5523620873392	1.56371240064141	0.352662104402062	0.36401241770428	0.0113503133022211
"TCF15"	-1.16680271250461	-1.43230537392916	-1.19177937803583	-0.265502661424543	-0.0249766655312187	0.240525995893323
"TMEM74B"	-1.89311377854895	-1.71260719485944	-2.70964400551766	0.180506583689503	-0.816530226968714	-0.997036810658221
"S1PR4"	-0.480337524676333	-0.565356308752916	-1.06737520278839	-0.0850187840765828	-0.587037678112054	-0.502018894035473
"ID1"	-1.27938530361416	-1.21114330343796	-1.72772792848353	0.0682420001762052	-0.448342624869367	-0.516584625045569
"AMOT"	-0.364899579750349	0.156839385568486	0.874333807437215	0.521738965318833	1.23923338718757	0.717494421868732
"F10"	-1.13607422207847	-1.07763673959946	-1.91667637614732	0.0584374824790141	-0.780602154068845	-0.839039636547853
"PROZ"	-1.13526707294633	-0.228835510413333	-0.620955866955819	0.906431562532993	0.514311205990507	-0.392120356542486
"FFAR1"	-2.72731542413244	-1.14235292341132	-2.32405509263002	1.58496250072111	0.403260331502425	-1.18170216921869
"CCR7"	1.29969249075927	1.28471062919764	0.875931930794396	-0.0149818615616207	-0.423760559964871	-0.408778698403249
"RRAS"	-1.02689401608217	-0.958160495295418	-1.43942316579205	0.0687335207867505	-0.412529149709882	-0.481262670496627
"TSKS"	-1.09473681013752	-0.71443417917445	-0.903601700426008	0.380302630963073	0.191135109711512	-0.189167521251558
"CFP"	-0.510963185658119	-0.790865446861656	-1.65964303469857	-0.279902261203537	-1.14867984904044	-0.868777587836906
"SIX1"	1.8145282121038	2.059380479599	3.1900530622758	0.244852267495202	1.375524850172	1.1306725826768
"RHOJ"	-1.38165006415416	-1.04889265855508	-1.8285554445186	0.332757405599085	-0.44690538036444	-0.779662785963528
"DLGAP5"	0.309074114978048	0.36125698075886	2.06626221703079	0.0521828657808126	1.75718810205274	1.70500523627194
"HSPA2"	-1.40426819810029	-1.09230781641123	-0.742834281809932	0.311960381689062	0.661433916290364	0.349473534601301
"PZP"	-1.10014796497194	-0.620919052768396	-1.20358193216442	0.479228912203544	-0.103433967192478	-0.582662879396028
"AIF1L"	-1.14191105436841	-0.783441933154381	-0.675324292287098	0.358469121214034	0.466586762081308	0.108117640867279
"AVPR2"	-1.29900432904078	-1.01366038542302	-1.53730907212225	0.285343943617757	-0.238304743081472	-0.523648686699228
"OMD"	-1.22493681007446	-0.568489619616853	-0.518818169304614	0.656447190457609	0.706118640769851	0.0496714503122339
"EDN2"	1.57677654493441	1.49089153740504	2.12641914921033	-0.0858850075293641	0.549642604275918	0.635527611805284
"MASP1"	-1.27600075448732	-1.03934421622083	-2.36896861548949	0.236656538266491	-1.09296786100216	-1.32962439926866
"HRASLS"	1.98003826834233	0.664952025230218	2.58415814506515	-1.31508624311212	0.604119876722821	1.91920611983494
"HELB"	1.0047790484496	0.536731025956146	0.575512645076094	-0.468048022493449	-0.429266403373504	0.0387816191199496
"PTPRB"	-1.7066961230565	-1.38320147218724	-2.56487053648838	0.323494650869253	-0.858174413431879	-1.18166906430113
"CRYGN"	0.695325204756432	-0.0186610452226289	1.85751966510325	-0.71398624997906	1.16219446034682	1.87618071032588
"PLA2G5"	-0.983716332524488	-0.768104929414497	-1.04121110343852	0.215611403109992	-0.0574947709140342	-0.273106174024027
"KLF2"	-1.17365472185422	-1.27174470508809	-1.99451680853126	-0.0980899832338663	-0.820862086677036	-0.722772103443169
"F2RL3"	-0.745333750343221	-0.856570861725337	-1.10376182915256	-0.111237111382116	-0.358428078809341	-0.247190967427224
"PKMYT1"	0.305983114258582	0.60139355541368	1.89340733791027	0.295410441155087	1.58742422365168	1.29201378249659
"FBXL16"	-0.552921129747058	0.193836747609236	0.93691644949472	0.74675787735629	1.48983757924177	0.743079701885486
"ZNF835"	-1.20472859352069	-0.579310138700217	-0.917601779062068	0.625418454820467	0.287126814458617	-0.338291640361849
"GNG11"	-1.74194324842203	-1.444140819746	-2.193064840569	0.297802428676029	-0.451121592146968	-0.748924020822997
"GNGT1"	-2.41503749927881	2.48443562476738	5.50876101108437	4.89947312404619	7.92379851036318	3.02432538631699
"STEAP4"	2.60062421162008	1.7354606395971	1.50933757502295	-0.865163572022985	-1.09128663659713	-0.226123064574147
"SGCE"	-0.440516951253435	-0.491738283650362	-1.08310036245127	-0.0512213323969264	-0.642583411197837	-0.59136207880091
"ZFP36"	0.2496973740196	-0.248197593268483	-1.38227077322488	-0.497894967288084	-1.63196814724448	-1.13407317995639
"SRD5A3"	0.31238594077704	0.609131599311134	1.60048058339939	0.296745658534094	1.28809464262235	0.991348984088257
"SPINK2"	1.02756911248517	1.40847111001181	2.25893257800677	0.380901997526638	1.2313634655216	0.85046146799497
"PAICS"	0.456057794256503	0.568504395647101	1.08481452859913	0.112446601390599	0.628756734342625	0.51631013295203
"KDR"	-1.40544147265537	-1.15614280606059	-1.32384731626055	0.249298666594785	0.0815941563948267	-0.167704510199961
"PPAT"	0.259501753988973	0.471470236420518	1.13901871892756	0.211968482431557	0.87951696493859	0.667548482507038
"ADM2"	2.543924769399	2.12424763990004	2.70283712157237	-0.419677129498959	0.158912352173369	0.578589481672328
"GNAZ"	-1.31955332565175	-0.920889379540236	-0.915673534462143	0.398663946111516	0.403879791189617	0.00521584507808633
"MGAT3"	-1.45884347397236	-1.49141000172651	-2.83223587128303	-0.0325665277541512	-1.37339239731067	-1.34082586955652
"A4GALT"	-1.03905277156159	-0.678683390849247	-0.738452128484167	0.360369380712335	0.300600643077422	-0.0597687376349199
"APOL3"	-0.888130295852475	-0.976853660663636	-1.26098708355636	-0.0887233648111618	-0.372856787703882	-0.28413342289272
"APOBEC3A"	-2.1626069330546	-1.72880062523121	-2.05453334147629	0.433806307823391	0.108073591578325	-0.325732716245073
"RIBC2"	-0.673929202938323	0.120583413909127	1.57545128596709	0.794512616847455	2.24938048890541	1.45486787205795
"RNF112"	-1.20526887086518	-0.97127249453529	-1.00258685795391	0.233996376329884	0.202682012911261	-0.0313143634186227
"CPA4"	-1.38129966988207	-2.25108557499797	-2.82595272949567	-0.869785905115896	-1.4446530596136	-0.574867154497702
"DOCK4"	-0.970851436814213	-0.792545102387417	-1.33157893193596	0.178306334426792	-0.360727495121747	-0.539033829548545
"STRIP2"	0.880238058637335	0.729518844462641	1.15434817152183	-0.150719214174694	0.274110112884499	0.424829327059186
"FLNC"	-1.33693523651027	-1.17366045376766	-1.29269397624833	0.163274782742608	0.0442412602619462	-0.11903352248067
"FEZF1"	3.22881869049598	4.06493140838947	5.20432896954484	0.836112717893492	1.97551027904886	1.13939756115537
"HOXD1"	2.39717095727511	2.14668439698733	2.69408762739273	-0.250486560287782	0.296916670117627	0.547403230405402
"GAD1"	0.913590429820803	0.947551712216162	2.69417479321463	0.0339612823953548	1.78058436339383	1.74662308099847
"CGNL1"	0.0817525251168154	-0.111222557583384	-0.949755276141685	-0.192975082700192	-1.03150780125849	-0.838532718558299
"DLL4"	-0.951341069008369	-1.00099220634044	-0.872899500118737	-0.0496511373320719	0.0784415688896311	0.128092706221705
"ALDH1A2"	-1.14714956905614	-1.0815087250593	-1.97874938831381	0.0656408439968313	-0.831599819257672	-0.897240663254508
"ISLR"	-1.02613718062789	-0.396697289304267	0.399499425680875	0.629439891323622	1.42563660630877	0.796196714985144
"ACKR4"	-1.03711529909039	-0.931405244823214	-1.2843320801668	0.105710054267175	-0.247216781076414	-0.352926835343591
"BBOX1"	-2.30464083309613	-0.44844677357462	1.96862031458489	1.85619405952151	4.27326114768102	2.41706708815951
"E2F8"	0.163646859854917	1.12436004845851	1.94336096383869	0.960713188603589	1.77971410398377	0.819000915380182
"SHBG"	1.20724065002253	-0.774019957447321	-0.749600636815809	-1.98126060746985	-1.95684128683834	0.0244193206315146
"TXNDC17"	1.03783054153029	0.706974449169111	1.49204107452231	-0.330856092361176	0.454210532992021	0.785066625353195
"ATP1B2"	-0.877392845336571	-0.651912324693742	-1.53323276087924	0.225480520642823	-0.655839915542671	-0.881320436185498
"AP1M2"	1.05038857957095	0.828402162357432	1.02325684998182	-0.221986417213521	-0.0271317295891343	0.194854687624382
"KLK10"	-1.90869491889202	-1.06231849155725	-1.9717364145962	0.846376427334771	-0.0630414957041842	-0.909417923038952
"ADCY4"	-1.22680927222704	-0.935398467573257	-1.89441488278229	0.291410804653783	-0.667605610555252	-0.959016415209038
"FOXA1"	1.09427952172392	0.750199283766707	1.44407415367628	-0.344080237957205	0.349794631952369	0.69387486990957
"EGLN3"	-0.197817697759154	-0.24131627664842	1.44067804019838	-0.0434985788892677	1.63849573795754	1.6819943168468
"RNASE1"	1.6059605333576	1.07190567005682	0.478470409109604	-0.534054863300779	-1.127490124248	-0.593435260947222
"CDO1"	-1.87087131010544	-1.57256718421696	-2.68614909840435	0.298304125888478	-0.815277788298917	-1.1135819141874
"FOXJ1"	0.0891133180219638	1.08241533531533	1.24372475128379	0.993302017293364	1.15461143326182	0.161309415968456
"ARHGEF6"	-0.788705890305012	-0.641029525067256	-1.15421731517357	0.147676365237753	-0.365511424868555	-0.513187790106313
"FGF13"	-0.162527155008034	0.416741064050722	0.938775479897841	0.579268219058758	1.10130263490587	0.522034415847112
"CDKN1C"	-1.34436441996766	-1.0504005141768	-1.38428963264056	0.293963905790862	-0.0399252126729084	-0.333889118463767
"CDH15"	1.18610420413525	1.25537265623842	1.70788486093593	0.0692684521031689	0.52178065680068	0.452512204697508
"CBFA2T3"	-0.977731879517889	-0.871655333039264	-1.36889177009702	0.106076546478623	-0.391159890579134	-0.497236437057759
"PRRG3"	-2.14591753687621	-1.36874016398323	-1.44289927463336	0.777177372892984	0.703018262242854	-0.0741591106501296
"KCNA5"	-1.31296490763538	-1.12682301256829	-1.49671890166396	0.186141895067088	-0.183753994028576	-0.369895889095663
"STARD8"	-1.21877592903644	-1.17870619874153	-2.02300565130222	0.0400697302949143	-0.804229722265781	-0.844299452560697
"FAM155B"	0.238285917591918	0.593380876414474	1.64737837738375	0.35509495882255	1.40909245979183	1.05399750096928
"DOCK6"	-1.06064819789679	-0.719846541984022	-1.04863937666439	0.340801655912774	0.0120088212323932	-0.32879283468037
"LDLR"	0.302871409189031	-0.146142869884633	-0.956885887926058	-0.449014279073661	-1.25975729711508	-0.810743018041424
"CNN1"	-1.07637332744608	-0.664143085880867	-1.14558362022924	0.412230241565221	-0.069210292783156	-0.481440534348374
"DPP6"	-3.03323190436156	-2.64732795516407	-3.26406485513783	0.385903949197488	-0.230832950776276	-0.616736899973762
"ACE2"	0.775160789670705	1.50575209338588	2.03233793576386	0.730591303715172	1.25717714609315	0.52658584237798
"USHBP1"	-1.86753233246849	-1.37697004842069	-2.43501787119955	0.490562284047806	-0.567485538731049	-1.05804782277886
"GDF15"	3.45713044636861	3.21744921673087	2.50861996450221	-0.239681229637739	-0.948510481866398	-0.708829252228658
"JUND"	-0.269219110777626	-0.877363039177291	-1.17218819063397	-0.608143928399665	-0.90296907985634	-0.294825151456676
"SULT4A1"	0.780267176523692	0.471577002767459	3.92236342501867	-0.308690173756234	3.14209624849498	3.45078642225121
"SAMD10"	1.00446114352061	0.918412525735237	1.4455207774259	-0.0860486177853692	0.441059633905289	0.527108251690658
"TNNT3"	-1.31389191985965	-1.6807778892894	-1.88753598566686	-0.366885969429757	-0.573644065807217	-0.20675809637746
"COL5A1"	-0.145788884677787	0.274050635549713	1.19805425496863	0.419839520227497	1.34384313964641	0.924003619418911
"HBZ"	-1.11654831735631	-1.45580051016281	-2.82825557910623	-0.339252192806499	-1.71170726174992	-1.37245506894342
"MNX1"	1.6277795346901	2.10664577317686	3.06089690271866	0.478866238486751	1.43311736802856	0.954251129541813
"CEP85"	0.425451319459119	0.461459436688624	1.00265010175158	0.0360081172295013	0.577198782292454	0.54119066506296
"GATA5"	-0.802093874999808	-0.418886031298821	-1.41926896206475	0.383207843700982	-0.61717508706494	-1.00038293076593
"RBBP8NL"	1.26284978870666	1.27118247614051	1.86599807710663	0.00833268743385153	0.60314828839996	0.594815600966114
"FIBCD1"	-1.44204983666478	-1.07917958145469	-0.882427533266518	0.362870255210091	0.559622303398261	0.196752048188172
"ARHGEF16"	1.06634131296211	1.2450277550012	1.68932184140661	0.178686442039087	0.622980528444499	0.444294086405422
"SMPDL3B"	1.95263588210498	1.87845073530115	2.16251344137429	-0.0741851468038286	0.209877559269303	0.284062706073142
"ZNF331"	-0.913333552448706	-0.942303590888309	-1.50281706141175	-0.0289700384396028	-0.589483508963043	-0.560513470523441
"SLC7A10"	2.40265722477255	3.48555197718393	3.27418195479613	1.08289475241138	0.871524730023588	-0.21137002238779
"FBP2"	-1.50440335952678	-1.62575714328338	-1.78905481709743	-0.121353783756606	-0.284651457570651	-0.163297673814044
"RGN"	0.134617805543026	0.570105071513222	-0.625141559216458	0.435487265970197	-0.759759364759485	-1.19524663072968
"AKAP12"	-1.50948099190374	-1.37722884386979	-1.78285162618246	0.13225214803395	-0.273370634278723	-0.405622782312673
"LILRB2"	-1.08493922050237	-1.00203090467576	-1.05234303597694	0.0829083158266235	0.0325961845254313	-0.050312131301187
"COX4I2"	-1.46379371214336	-1.38961165686027	-2.56366386446995	0.0741820552830963	-1.0998701523266	-1.17405220760969
"EDA2R"	1.01699812847121	0.770141419679237	0.234307805744157	-0.246856708791968	-0.782690322727047	-0.53583361393508
"HIGD1B"	-1.41359229517845	-1.32768692069427	-2.62853956556017	0.0859053744841853	-1.21494727038171	-1.3008526448659
"SLC34A1"	-0.323722332532894	-0.136636779932415	1.49929790849085	0.187085552600472	1.82302024102374	1.63593468842326
"F12"	0.22231272663647	0.660117325607359	1.78495711359167	0.437804598970884	1.56264438695519	1.12483978798431
"PRR7"	0.070958948926966	0.0991705984983042	1.44646991556516	0.0282116495713345	1.3755109666382	1.34729931706687
"SH3BP5"	-1.07416343932774	-1.19454789727944	-1.46747875357176	-0.120384457951702	-0.393315314244014	-0.27293085629231
"GALNT15"	-0.833662460035963	-0.536418421555636	-1.18825508917351	0.297244038480333	-0.354592629137547	-0.651836667617874
"NAPSA"	1.65767453072748	1.2533156036726	0.870558222612666	-0.404358927054873	-0.787116308114811	-0.382757381059938
"LRRC4B"	-1.20687661331075	-1.06124763933722	-1.75239417493137	0.14562897397352	-0.545517561620621	-0.691146535594143
"AOC3"	-1.5352067528049	-1.23940176042391	-2.12432533392948	0.295804992380983	-0.589118581124581	-0.884923573505568
"RAMP2"	-1.52864548780338	-1.34733004825889	-2.48217272038894	0.181315439544485	-0.953527232585557	-1.13484267213004
"ANO1"	-1.94887803506638	-1.22299869223151	-0.865974213709981	0.725879342834868	1.0829038213564	0.357024478521524
"TMEM204"	-1.06979039299367	-0.872901646242234	-1.46306145143378	0.196888746751433	-0.393271058440102	-0.59015980519154
"KREMEN2"	0.314188673522597	0.257464043386743	1.80154381895152	-0.0567246301358601	1.48735514542892	1.54407977556478
"TOP2A"	0.719646875543126	0.809054606174056	2.66151952796686	0.0894077306309286	1.94187265242373	1.8524649217928
"PPP1R1B"	0.887699501358366	0.802597210105007	1.2500728279902	-0.0851022912533583	0.362373326631838	0.447475617885198
"RAI2"	-1.01437931081913	-0.977050627391315	-1.57064773124687	0.0373286834278186	-0.556268420427744	-0.59359710385556
"NR0B2"	1.74385572543604	1.18332885453408	0.820741081920852	-0.560526870901968	-0.923114643515193	-0.362587772613226
"PODNL1"	0.136499521702639	1.05323416126413	1.79847442410623	0.916734639561498	1.6619749024036	0.745240262842102
"MATN3"	-1.33517869779557	-0.535305936232078	-0.401402994113436	0.799872761563496	0.933775703682131	0.133902942118642
"SLC6A11"	2.50749827720653	0.614731010570938	3.32849028514559	-1.89276726663559	0.820992007939066	2.71375927457466
"PPARG"	-0.821033723198424	-0.647348093372344	-1.53156640482317	0.173685629826082	-0.710532681624746	-0.884218311450828
"RAMP1"	-0.0135709051419438	0.436467955455261	1.62698293129753	0.450038860597209	1.64055383643947	1.19051497584227
"FIGNL1"	0.115382328689098	0.267013587465541	1.16644541655687	0.151631258776441	1.05106308786778	0.899431829091333
"ENAM"	1.60762004063901	1.77594958428702	1.91905836109559	0.168329543648004	0.311438320456575	0.143108776808566
"CLEC10A"	-0.919138902949716	-0.728986937458389	-1.01376285203747	0.190151965491329	-0.0946239490877536	-0.284775914579082
"SLC52A1"	1.41269609686977	1.58995789545272	1.71013027346646	0.177261798582958	0.2974341765967	0.120172378013744
"RGS22"	-0.955442129887069	-0.220629588575443	-1.00619156558059	0.734812541311625	-0.0507494356935257	-0.785561977005152
"MATN2"	-1.21836689168221	-1.06695004763846	-1.30903854221803	0.151416844043751	-0.0906716505358219	-0.242088494579576
"HSPA12B"	-2.00244049622064	-1.64852549297452	-2.6807218935717	0.353915003246119	-0.678281397351061	-1.03219640059718
"ANKEF1"	1.24516184738637	0.9813062650822	1.17849944170956	-0.26385558230417	-0.0666624056768088	0.197193176627358
"RIN2"	-1.03571272069614	-0.769830868098337	-0.640320821862383	0.265881852597815	0.395391898833757	0.129510046235948
"SSTR4"	-2.46835331381127	-1.50806302361326	-2.8365525626289	0.960290290198011	-0.368199248817622	-1.32848953901564
"RHBG"	0.761911951296473	1.78237605385618	3.09685091170399	1.0204641025597	2.33493896040752	1.31447485784781
"NES"	-1.4056706162379	-1.16231661562014	-1.80171244068415	0.243354000617767	-0.396041824446256	-0.639395825064019
"RAB25"	0.784069259706412	0.764319885137191	1.28869463190833	-0.0197493745692227	0.504625372201923	0.524374746771141
"HAPLN2"	-1.35702754381547	-1.46545000370146	-1.79501512278994	-0.108422459885984	-0.437987578974465	-0.329565119088481
"FCRL2"	1.26761902487317	1.40191513733832	1.8645183506291	0.134296112465155	0.596899325755935	0.462603213290784
"ACY3"	2.14423152516133	1.65349486952543	2.60380654484852	-0.4907366556359	0.45957501968719	0.950311675323089
"ALDH3B2"	0.932303014781549	1.09018267456326	2.33290622616085	0.157879659781705	1.4006032113793	1.24272355159759
"VSTM2L"	0.809284968903646	1.19412626060015	2.06010685161677	0.384841291696512	1.25082188271313	0.865980591016618
"BHMT2"	-0.070862718394286	0.0867294769411698	1.00145132635025	0.157592195335463	1.07231404474454	0.914721849409074
"KANK4"	-1.26505916936763	-0.869371998203713	-1.90662997079733	0.395687171163913	-0.641570801429697	-1.03725797259361
"PDE6A"	-1.99700033117275	-1.44228096663919	-1.85675063611358	0.554719364533567	0.140249695059175	-0.41446966947439
"WASF3"	-0.888715039928123	-0.754572116417978	-1.39404033698637	0.134142923510148	-0.505325297058248	-0.639468220568394
"CHRM3"	-0.718886885439873	-0.67672686964483	-1.49107889793303	0.0421600157950356	-0.772192012493155	-0.814352028288197
"MYH10"	-1.32703593584504	-1.05487594502895	-1.44828549549254	0.272159990816089	-0.121249559647502	-0.393409550463589
"CHI3L1"	2.23983655157322	1.62946977339097	1.73257954509806	-0.610366778182246	-0.507257006475163	0.103109771707079
"MYBPH"	3.33111726634206	3.55859657066385	3.62495870229237	0.227479304321802	0.293841435950314	0.0663621316285205
"DCLK1"	-0.469363555094396	-0.296516661370261	0.78520054003712	0.172846893724135	1.25456409513152	1.08171720140738
"POSTN"	-0.555903591216113	0.0392002929748206	0.967498080772541	0.595103884190933	1.52340167198866	0.928297787797719
"KL"	-1.71416182711916	-1.51274190103856	-2.38876420707123	0.201419926080602	-0.67460237995207	-0.876022306032675
